discount_percentage,rating,discounted_price,actual_price,rating_count,price_ratio,price_diff,label,label_code
60.0,4.3,9.392745258631441,10.308952660644293,8.464846711044029,0.9111250742754318,0.9162074020128514,Qualified,1
63.0,3.9,7.170119543449628,8.160518247477505,9.429716836721148,0.8786353177588913,0.9903987040278768,Bad,0
15.0,4.5,5.598421958998375,5.755742213586912,9.787571522938785,0.9726672514593914,0.15732025458853727,Good,2
47.0,4.1,6.684611727667927,7.313220387090301,10.890218108556146,0.9140448904654879,0.6286086594223743,Qualified,1
54.0,4.2,8.748304912379623,9.528866827722945,7.608374474380783,0.9180844974060942,0.7805619153433216,Qualified,1
0.0,3.8,4.0943445622221,4.163450124003127,8.69265796074698,0.9834018518961908,0.06910556178102656,Bad,0
43.0,4.3,6.349138991379798,6.907755278982137,10.551166545048927,0.9191320095976747,0.5586162876023391,Qualified,1
45.0,3.9,6.309918278226516,6.907755278982137,11.077609211892549,0.9134542298314146,0.5978370007556206,Bad,0
65.0,4.3,7.649692623711514,8.699514748210191,9.748586591318166,0.8793240594580676,1.049822124498677,Qualified,1
39.0,4.3,9.509778075438817,9.998388557730848,9.390743422947507,0.9511310768259518,0.48861048229203163,Qualified,1
36.0,3.9,6.1070228877422545,6.551080335043404,9.761290146826328,0.9322161499186977,0.4440574473011498,Bad,0
50.0,3.7,7.313220387090301,8.006367567650246,11.382805390036706,0.9134255110444082,0.6931471805599445,Bad,0
40.0,4.2,5.703782474656201,6.214608098422191,10.10368995654877,0.9178024397233218,0.5108256237659905,Qualified,1
59.0,4.3,6.363028103540465,7.244941546337007,12.15005769533348,0.8782718346095655,0.8819134427965416,Qualified,1
24.0,4.2,7.824046010856292,8.101677747454572,11.441569088318415,0.9657315749585933,0.27763173659827967,Qualified,1
80.0,3.9,7.090076835776092,8.699514748210191,10.768948040692958,0.8149968177517924,1.6094379124340996,Bad,0
20.0,4.3,5.991464547107982,6.214608098422191,10.211045778992698,0.9640937050606839,0.2231435513142097,Qualified,1
44.0,3.7,5.634789603169249,6.214608098422191,9.30228124567454,0.906700714498771,0.5798184952529422,Bad,0
41.0,4.3,9.509778075438817,10.038935856711177,9.698920386794853,0.9472894548958981,0.5291577812723602,Qualified,1
26.0,4.3,5.634789603169249,5.929589143389895,10.35885331909775,0.9502833108514309,0.29479954022064536,Qualified,1
50.0,3.9,7.824046010856292,8.517193191416238,8.932212512329214,0.9186178867871037,0.6931471805599463,Bad,0
14.0,4.4,4.927253685157205,5.081404364984463,8.785386587284156,0.9696637644330183,0.15415067982725805,Qualified,1
70.0,4.0,4.0943445622221,5.298317366548036,9.146121799649531,0.7727631772442599,1.203972804325936,Qualified,1
40.0,4.5,5.703782474656201,6.214608098422191,9.95280138908905,0.9178024397233218,0.5108256237659905,Good,2
55.0,3.9,7.495541943884256,8.294049640102028,8.165647925297504,0.9037252330445482,0.7985076962177713,Bad,0
33.0,4.3,7.600902459542082,8.006367567650246,11.065074640365626,0.949357170441881,0.4054651081081637,Qualified,1
72.0,4.2,5.298317366548036,6.551080335043404,9.4054136126953,0.8087700189243568,1.252762968495368,Qualified,1
73.0,4.1,5.991464547107982,7.313220387090301,8.653645314551737,0.8192648696440824,1.3217558399823197,Qualified,1
58.0,4.2,7.438383530044307,8.294049640102028,10.146002265529594,0.8968337365717532,0.8556661100577205,Qualified,1
30.0,4.5,6.551080335043404,6.903747257584598,10.904229720879732,0.9489165942229785,0.3526669225411938,Good,2
81.0,4.2,4.564348191467836,6.214608098422191,7.575584651557793,0.7344547104469331,1.6502599069543553,Qualified,1
32.0,4.2,7.047517221357296,7.438383530044307,11.715694865699932,0.9474527890222026,0.390866308687011,Qualified,1
25.0,4.3,7.310550158534422,7.59890045687141,8.887652690325586,0.9620536813222441,0.28835029833698744,Qualified,1
83.0,4.0,6.745236349484362,8.517193191416238,9.926129283016953,0.7919553070936934,1.7719568419318765,Qualified,1
0.0,4.5,6.089044875446846,6.089044875446846,9.060795734696166,1.0,0.0,Good,2
65.0,3.8,5.857933154483459,6.907755278982137,9.71462464769875,0.8480226814500919,1.0498221244986778,Bad,0
85.0,3.9,6.396929655216146,8.294049640102028,6.992096427415888,0.7712673462052556,1.8971199848858813,Bad,0
63.0,4.0,5.0106352940962555,5.991464547107982,7.340186835320115,0.8362955759314036,0.9808292530117262,Qualified,1
71.0,4.1,5.66988092298052,6.907755278982137,5.996452088619021,0.8207993326329853,1.2378743560016172,Qualified,1
64.0,3.4,5.19295685089021,6.214608098422191,9.146974496354362,0.8356048794466436,1.021651247531981,Bad,0
70.0,4.0,7.313220387090301,8.517193191416238,11.43592562308136,0.8586420693686602,1.2039728043259368,Qualified,1
43.0,3.4,5.991464547107982,6.551080335043404,8.14757773620177,0.9145765645794489,0.5596157879354227,Bad,0
25.0,4.3,6.396929655216146,6.684611727667927,9.667195436466644,0.9569635329362436,0.2876820724517808,Qualified,1
53.0,3.9,6.856461984594587,7.601402334583733,9.613803477413674,0.9019996157024964,0.7449403499891467,Bad,0
75.0,4.1,7.824046010856292,9.210340371976184,10.64875268735818,0.8494850021680093,1.3862943611198917,Qualified,1
12.0,4.3,5.075173815233827,5.198497031265826,6.897704943128636,0.9762771402406725,0.12332321603199947,Qualified,1
54.0,4.5,7.1929342212158,7.972810784121404,9.884559542650608,0.9021829836399979,0.7798765629056046,Good,2
43.0,4.2,6.3473892096560105,6.907755278982137,8.07153089355666,0.918878702748616,0.5603660693261263,Qualified,1
